,,Retinal Injury,2048,C50731,E081904,"Damage to the retina due to toxicity, exposure to bright lights, or trauma.",MedDRA:10057430:Retinal injury,Eye,Injury,,,E20|E0819|E081904,,
,,Retinal Tear,2050,C50732,E081905,A usually small tearing of the retina occurring when the vitreous separates from the retina. It may lead to retinal detachment.,MedDRA:10038897:Retinal tear,,,,,E20|E0819|E081905,,
,,Vitreous Detachment,2445,C50807,E081906,Detachment of the vitreous humor from the retina.,MedDRA:10047650:Vitreous detachment,Eye,Procedural Complications,,,E20|E0819|E081906,,
,Peritoneal Laceration(s),,2003,C50695,E1023,A cut or tear of the peritoneum.,MedDRA:10068140:Peritoneal laceration,Gastrointestinal System,Injury,,,E20|E1023,,
,Bone Fracture(s),,1870,C3046,E1603,A traumatic or pathological injury to the bone in which the continuity of the bone is broken.,MedDRA:10017076:Fracture,Musculoskeletal System,Injury,,,E20|E1603,,
,,Hip Fracture,2349,C26794,E160301,"Traumatic or pathological injury to the hip in which the continuity of either the femoral head, femoral neck, intertrochanteric or subtrochanteric regions is broken.",MedDRA:10020100:Hip fracture,Musculoskeletal System,Injury,,,E20|E1603|E160301,,
,,Limb Fracture,4518,C172003,E160302,A traumatic break in one or more of the bones in a limb.,MedDRA:10074551:Limb fracture,Musculoskeletal System,Injury,,,E20|E1603|E160302,,
,,Multiple Fractures,4519,C26778,E160303,Two or more simultaneous traumatic breaks in one or more bones.,MedDRA:10028200:Multiple fractures,Musculoskeletal System,Injury,,,E20|E1603|E160303,,
,,Skull Fracture,2077,C50745,E160304,A traumatic or pathologic injury to the bones of the skull in which the continuity of the bones of the skull is broken.,MedDRA:10061365:Skull fracture,Musculoskeletal System,Injury,,,E20|E1603|E160304,,
,,Vertebral Fracture,4520,C80516,E160305,Traumatic or pathological injury to the spine in which the continuity of a vertebral bone is broken.,MedDRA:10047333:Vertebral fracture,Musculoskeletal System,Injury,,,E20|E1603|E160305,,
,Damage to Ligament(s),,1952,C50633,E1606,An injury to any of the fibrous bands of tissue that comprise an articulation (joint).,MedDRA:10061223:Ligament injury,Musculoskeletal System,Injury,,,E20|E1606,,
,Head Injury,,1879,C34660,E1610,A traumatic injury to the head.,MedDRA:10019196:Head injury,Musculoskeletal System,Injury,,,E20|E1610,,
,Joint Dislocation,,2374,C26750,E1614,An abnormal separation where two or more bones meet.,MedDRA:10023204:Joint dislocation,Musculoskeletal System,Injury,,,E20|E1614,,
,,Subluxation,4525,C172034,E161401,Partial dislocation of the bones in a joint.,MedDRA:10042402:Subluxation,Musculoskeletal System,Injury,,,E20|E1614|E161401,,
,Spinal Column Injury,,2081,C50751,E1631,Damage to the bones of the spine.,MedDRA:10069689:Spinal column injury,Musculoskeletal System,Injury,,,E20|E1631,,
,Tooth Fracture,,2428,C50777,E1633,Breakage of any portion of the tooth.,MedDRA:10062544:Tooth fracture,Musculoskeletal System,Injury,,,E20|E1633,,
,Abrasion,,1689,C50449,E1701,Superficial damage to the skin caused by rubbing or scraping.,MedDRA:10080919:Abrasion,Skin and Subcutaneous Tissue,Injury,,,E20|E1701,,
,Burn(s),,1757,C34441,E1704,"An injury or tissue damage caused by exposure to caustic chemicals, extreme heat, extreme cold or excessive radiation.",MedDRA:10006634:Burn,Skin and Subcutaneous Tissue,Injury,,,E20|E1704,,
,,Bowel Burn,1756,C50473,E1005,A thermal injury to the bowels.,MedDRA:10082501:Intestinal burn,Gastrointestinal System,Injury,,,E20|E1704|E1005,,
,,Gastroesophageal Burn,4475,C171982,E1013,"Thermal, chemical or radiation injury to stomach or esophagus.",MedDRA:10082500:Gastroesophageal burn,Gastrointestinal System,Injury,,,E20|E1704|E1013,,
,,Caustic/Chemical Burns,2549,C34442,E170401,A burn caused by exposure to chemical substances.,MedDRA:10008420:Chemical burn,Skin and Subcutaneous Tissue,Injury,,,E20|E1704|E170401,,
,,Cryogenic Burn,4539,C171960,E170402,Local tissue damage due to exposure to extreme cold.,MedDRA:10081985:Cold burn,Skin and Subcutaneous Tissue,Injury,,,E20|E1704|E170402,,
,,Radiation Burn,1755,C50722,E170403,"A burn caused by exposure to x-ray, radium, sunlight, ionizing radiation or any other type of radiant energy.",MedDRA:10063640:Radiation burn,Skin and Subcutaneous Tissue,Injury,,,E20|E1704|E170403,,
,,Superficial (First Degree) Burn,2685,C76130,E170404,"A burn that affects the epidermis only, causing erythema without blistering.",MedDRA:10016700:First degree burns,Skin and Subcutaneous Tissue,Injury,,,E20|E1704|E170404,,
,,Partial thickness (Second Degree) Burn,2694,C76131,E170405,A burn that affects the epidermis and the dermis.,MedDRA:10039798:Second degree burns,Skin and Subcutaneous Tissue,Injury,,,E20|E1704|E170405,,
,,Full thickness (Third Degree) Burn,2696,C76132,E170406,A burn to the skin that extends into deeper layers and underlying tissues.,MedDRA:10043441:Third degree burns,Skin and Subcutaneous Tissue,Injury,,,E20|E1704|E170406,,
,Bone Shedding Debris,,4557,C50472,E2001,Shedding of accumulated bone fragments.,MedDRA:10006011:Bone shedding debris,,,,,E20|E2001,,
,Bruise/Contusion,,1754,C37921,E2002,Injury of the soft tissues without breaking the skin that is characterized by blood leakage into the surrounding area.,MedDRA:10006502:Bruise,,,,,E20|E2002,,
,,Myocardial Contusion,1763,C50661,E0615,A bruise to the heart.,MedDRA:10068147:Myocardial contusion,Heart,Procedural Complications,,,E20|E2002|E0615,,
,Chemical Exposure,,2570,C36290,E2003,"Contact with a chemical substance through touch, inhalation, or ingestion.",MedDRA:10068154:Chemical exposure,,,,,E20|E2003,,
,Crushing Injury,,1797,C35375,E2004,Traumatic compression of the body or a part of the body.,MedDRA:10061097:Crush injury,,,,,E20|E2004,,
,Easy Bruising,,4558,C119027,E2005,Appearance of bruises spontaneously or following minimal contact.,MedDRA:10076258:Tendency to bruise easily,Injury,Skin and Subcutaneous Tissue,,,E20|E2005,,
,Erosion,,1750,C50443,E2006,"An eating away or breakdown of any type of external or internal human tissue including but not limited to skin, teeth, mucosa, or somatic, which involves only the outer tissue layer. When tissue surrounds an implanted device, the tissue breakdown may result in migration and loss of the implant material and may result in further complications such as infection or abscess.",MedDRA:10068527:Tissue erosion associated with device,,,,,E20|E2006,,
,,Pocket Erosion,2013,C50699,E1713,Erosion of patient's tissue pocket which houses a device.,MedDRA:10035771:Pocket erosion,Skin and Subcutaneous Tissue,Injury,,,E20|E2006|E1713,,
,,Skin Erosion,2075,C50845,E1718,A gradual breakdown or very shallow ulceration of the skin which involves only the epidermis and heals without scarring.,MedDRA:10040840:Skin erosion,Skin and Subcutaneous Tissue,Injury,,,E20|E2006|E1718,,
,Fall,,1848,C50558,E2007,"A sudden movement downward, usually resulting in injury.",MedDRA:10016173:Fall,,,,,E20|E2007,,
,Foreign Body In Patient,,2687,C34620,E2008,An occurrence where any object including device or fragments is left unintentionally in the body.,MedDRA:10070245:Foreign body,Injury,Procedural Complications,,,E20|E2008,,
,,Device Embedded In Tissue or Plaque,3165,C62946,E200801,Device and/or fragments of device are embedded in patient's tissue and/or plaque.,MedDRA:10074498:Embedded device,Injury,Procedural Complications,,,E20|E2008|E200801,,
,Laceration(s),,1946,C50446,E2009,A cut or tear in any tissue.,MedDRA:10023572:Laceration,,,,,E20|E2009,,
,Needle Stick/Puncture,,2462,C50665,E2010,A penetrating stab wound from a needle (or other sharp object) that may result in exposure to blood or other body fluids.,MedDRA:10028895:Needle stick/puncture,,,,,E20|E2010,,
,Physical Entrapment,,2327,C50548,E2011,Patient becomes entangled or trapped in a device.,MedDRA:10082491:Patient entrapped in device,,,,,E20|E2011,,
,Wound Infection,,2447,C50705,E2012,Infection of a wound. This does not include post surgical wound infection.,MedDRA:10048038:Wound Infection,Injury,Infections,,"Term/Definition was modified on 31 January 2023 (Old term/definition: Post Traumatic Wound Infection: Infection of a wound following trauma. This does not include post surgical wound infection.) MedDRA mapping also updated from Post-traumatic wound infection (10036317) to Wound Infection (10048038). For details, see comment No. 95 of the Change Log (Release Number 2023).",E20|E2012,,
,Rupture,,2208,C9445,E2013,Forcible tearing or disruption of tissue.,MedDRA:10080972:Tissue rupture,,,,,E20|E2013,,
,Tissue Breakdown,,2681,C61375,E2014,A process caused by injury or disease or aging and characterized by a partial/complete disruption of tissue. The disruption may be temporary or permanent and may be associated with either (1) impairment or (2) loss of function of the affected organ(s) or system(s).,MedDRA:10068521:Tissue breakdown associated with device,,,,,E20|E2014,,
,,Pressure Sores,2326,C50706,E201401,Death of tissue due to external pressure.,MedDRA:10036651:Pressure sore,,,,,E20|E2014|E201401,,
,Unspecified Tissue Injury,,4559,C98904,E2015,"The report describes a non-specific injury to the skin or subcutaneous tissue. Note: Please use ""Appropriate Term / Code Not Available"" if the report describes a specific injury but the relevant term does not exist.",MedDRA:10080903:Tissue injury,,,,"Editorial change to the definition on 18 March 2020 for consistency with other ""Unspecified ____"" definitions.",E20|E2015,,
,Perineal injury,,4898,C206570,E2016,Traumatic damage and/or injury to the perineum.,MedDRA:10073329:Perineal injury,,,New,Term added for Release Number 2024. See no. 17 of Change Log,E20|E2016,,
,Electric Shock,,2554,C50541,E2104,"A shock caused by a brief, unintentional exposure to an electric current from a device.",MedDRA:10014357:Electric shock,Procedural Complications,Injury,,,E20|E2104,,
,,Shock from Patient Lead(s),3162,C61392,E210401,Unintended electric shock from patient leads. This includes an electric shock to a healthcare professional or a patient receiving a shock to an incorrect area of their body.,MedDRA:10075322:Device inappropriate shock delivery,Procedural Complications,Injury,,,E20|E2104|E210401,,
,Exposure to Body Fluids,,1745,C50505,E2105,Exposed to or contacted with blood or body fluids of another person.,MedDRA:10068528:Exposure to device contaminated with body fluid,Procedural Complications,Injury,,,E20|E2105,,
,Radiation Sickness Syndrome,,2256,C50723,E2116,"The complex of symptoms characterizing the disease known as radiation injury, resulting from excessive exposure of the whole body (or large part) to ionizing radiation.",MedDRA:10068142:Radiation sickness syndrome,Procedural Complications,Injury,,,E20|E2116,,
Procedural Complications,,,,,E21,Procedural Complications,,,,Not selectable,Please use more detailed term within the hierarchy,E21,,
,Dural Tear,,1417,C206558,E0144,"Injury to the dura mater, with or without damage to any other layer of the meninges.",MedDRA:10063395:Dural Tear,Nervous System,Procedural Complications,New,Term added for Release Number 2024. See no. 22 of Change Log,E21|E0144,,
,Vitreous Detachment,,2445,C50807,E081906,Detachment of the vitreous humor from the retina.,MedDRA:10047650:Vitreous detachment,Eye,Procedural Complications,,,E21|E081906,,
,Rectal Anastomotic Leakage,,4482,C78583,E1026,Leakage due to breakdown of a rectal anastomosis.,MedDRA:10065894:Rectal anastomotic leak,Gastrointestinal System,Procedural Complications,Retired,Term retired for Release Number 2024. Use E2108 - Failure to Anastomose. See no. 81 of Change Log,E21|E1026,,
,Bone Notching,,4890,C206536,E1646,An indentation made at the edge of the bone without bone breakage.,MedDRA:10057328:Bone Injury,Musculoskeletal System,Procedural Complications,New,Term added for Release Number 2024. See no. 76 of Change Log,E21|E1646,,
,Foreign Body In Patient,,2687,C34620,E2008,An occurrence where any object including device or fragments is left unintentionally in the body.,MedDRA:10070245:Foreign body,Injury,Procedural Complications,,,E21|E2008,,
,,Device Embedded In Tissue or Plaque,3165,C62946,E200801,Device and/or fragments of device are embedded in patient's tissue and/or plaque.,MedDRA:10074498:Embedded device,Injury,Procedural Complications,,,E21|E2008|E200801,,
,Adhesion(s),,1695,C54685,E2101,A fibrous band of tissue that connects normally separate body regions.,MedDRA:10059837:Adhesion,Procedural Complications,Generalized Disorders,,,E21|E2101,,
,Awareness during Anaesthesia,,1707,C51220,E2102,A state of consciousness that permits the formation of explicit and implicit memories while under general anesthesia.,MedDRA:10054330:Awareness during anesthesia,,,,,E21|E2102,,
,Device Overstimulation of Tissue,,1991,C50683,E2103,A level of stimulation that is greater than the intended level.,MedDRA:10068141:Device overstimulation of tissue ,,,,Editorial change on 27 January 2022 to the MedDRA mapping to correct the MedDRA code.,E21|E2103,,
,Electric Shock,,2554,C50541,E2104,"A shock caused by a brief, unintentional exposure to an electric current from a device.",MedDRA:10014357:Electric shock,Procedural Complications,Injury,,,E21|E2104,,
,,Shock from Patient Lead(s),3162,C61392,E210401,Unintended electric shock from patient leads. This includes an electric shock to a healthcare professional or a patient receiving a shock to an incorrect area of their body.,MedDRA:10075322:Device inappropriate shock delivery,Procedural Complications,Injury,,,E21|E2104|E210401,,
,Exposure to Body Fluids,,1745,C50505,E2105,Exposed to or contacted with blood or body fluids of another person.,MedDRA:10068528:Exposure to device contaminated with body fluid,Procedural Complications,Injury,,,E21|E2105,,
,External Prosthetic Device Pain,,4560,C171975,E2106,Pain that is associated with an external artificial replacement device.,MedDRA:10059057:Medical device pain,Procedural Complications,Generalized Disorders,,"Definition was modified on 21 January 2021 to correct a typo in ""artificial"" (Old definition: Pain that is associated with an external ariticial replacement device.)",E21|E2106,,
,Failure of Implant,,1924,C50603,E2107,Malfunction of a medical implant.,MedDRA:10016153:Failure of implant,,,,,E21|E2107,,
,Failure to Anastomose,,1028,C50417,E2108,Failure of a surgically-induced connection between tubular structures in the body. Includes Anastomotic Leakage,MedDRA:10016164:Failure to anastomose,,,Modified (technical),Definition modified for Release Number 2024. See no. 81 of Change Log,E21|E2108,,
,Implant Pain,,4561,C171991,E2109,Pain localized to the site of the implanted device.,MedDRA:10063782:Implant site pain,Procedural Complications,Generalized Disorders,,,E21|E2109,,
,Inadequate Pain Relief,,2388,C50605,E2110,Continuing discomfort due to a lack or failure of a medical approach to treat pain.,MedDRA:10079788:Inadequate pain relief,Procedural Complications,Generalized Disorders,,,E21|E2110,,
,Injection Site Reaction,,4562,C3508,E2111,An intense reaction (usually immunologic) developing at the site of injection,MedDRA:10022095:Injection site reaction,,,,,E21|E2111,,
,Intraoperative Pain,,2662,C50619,E2112,Pain occurring during a surgical operation.,MedDRA:10064882:Procedural pain,Procedural Complications,Generalized Disorders,,,E21|E2112,,
,Oversedation,,1990,C50850,E2113,A level of sedation that is greater than the intended level.,MedDRA:10033305:Oversedation,,,,,E21|E2113,,
,Perforation,,2001,C4080,E2114,A hole or opening made through a membrane or other tissue or material.,MedDRA:10076705:Perforation,,,,,E21|E2114,,
,,Perforation of Vessels,2135,C50804,E0511,Damage to a blood vessel resulting from a full thickness disruption in the integrity of the vessel wall.,MedDRA:10068149:Vessel perforation,Vascular System,Procedural Complications,,,E21|E2114|E0511,,
,,Great Vessel Perforation,2152,C52352,E051101,"Damage to the venae cavae, pulmonary artery, pulmonary veins or aorta resulting from a full thickness disruption in the integrity of the vessel wall.",MedDRA:10080896:Perforation of great vessels,Vascular System,Procedural Complications,,,E21|E2114|E051101,,
,,Cardiac Perforation,2513,C73502,E0604,The presence of an acquired hole in the heart.,MedDRA:10058039:Cardiac perforation,Heart,Procedural Complications,,,E21|E2114|E0604,,
,,Mitral Perforation,2512,C50653,E0614,A rupture in the mitral valve tissue due to traumatic or pathologic processes.,MedDRA:10068138:Mitral perforation,Heart,Procedural Complications,,,E21|E2114|E0614,,
,,Sinus Perforation,2277,C50741,E0745,A rupture in the sinus tissue due to traumatic or pathologic processes.,MedDRA:10040748:Sinus perforation,Respiratory System,Procedural Complications,,,E21|E2114|E0745,,
,,Corneal Perforation,1792,C50692,E0811,A rupture in the corneal tissue due to traumatic or pathologic processes.,MedDRA:10011039:Corneal perforation,Eye,Procedural Complications,,,E21|E2114|E0811,,
,,Bowel Perforation,2668,C39611,E1006,A rupture in the wall of the small or large intestine due to traumatic or pathologic processes.,MedDRA:10006056:Bowel perforation,Gastrointestinal System,Procedural Complications,,,E21|E2114|E1006,,
,,Perforation of Esophagus,2399,C50693,E1022,The presence of a hole or other type of opening in the esophageal wall through which the contents of the esophagus can pass into the mediastinum.,MedDRA:10034419:Perforation of esophagus,Gastrointestinal System,Procedural Complications,,,E21|E2114|E1022,,
,,Fallopian Tube Perforation,4506,C78294,E1406,A rupture in the fallopian tube due to traumatic or pathologic processes.,MedDRA:10065790:Fallopian tube perforation,Reproductive System and Breast,Procedural Complications,,,E21|E2114|E1406,,
,,Uterine Perforation,2121,C50793,E1415,A rupture in the uterus due to traumatic or pathologic processes.,MedDRA:10046810:Uterine perforation,Reproductive System and Breast,Procedural Complications,,,E21|E2114|E1415,,
,,Internal Organ Perforation,1987,C50679,E211401,A rupture in the organ(s) due to traumatic or pathologic processes.,MedDRA:10080922:Perforation of organ,,,,,E21|E2114|E211401,,
,Post Operative Wound Infection,,2446,C50704,E2115,Infection of a surgical skin incision.,MedDRA:10036410:Postoperative wound infection,Procedural Complications,Infections,,,E21|E2115,,
,Radiation Sickness Syndrome,,2256,C50723,E2116,"The complex of symptoms characterizing the disease known as radiation injury, resulting from excessive exposure of the whole body (or large part) to ionizing radiation.",MedDRA:10068142:Radiation sickness syndrome,Procedural Complications,Injury,,,E21|E2116,,
,Twiddlers Syndrome,,4563,C50784,E2117,"Dislodgement, breakdown, or other malfunction of an artificial cardiac pacemaker, chemotherapy port, drip infusion valve, or similar implanted diagnostic or therapeutic device as a result of unconscious or habitual manipulation by the patient.",MedDRA:10045184:Twiddler's syndrome,,,,,E21|E2117,,
,Unintended Extubation,,4564,C172077,E2118,"The removal of a previously inserted tube from a hollow organ or passageway, often from the airway.",MedDRA:10066823:Unintended endotracheal extubation,,,,,E21|E2118,,
,Unintended Radiation Exposure,,4565,C61401,E2119,"The unintentional exposure to radiation of a person, or a part of a persons body. This might include exposure of a healthcare professional, or the exposure of the wrong part of the body of a patient who was intended to receive therapeutic or diagnostic radiation. This includes both ionizing and non ionizing radiation.",MedDRA:10063155:Radiation exposure,,,,Editorial change to the definition on 16 February 2021.,E21|E2119,,
,Bone Cement Implantation Syndrome,,4583,C177438,E2120,"A rare and potentially fatal perioperative complication of cemented bone surgery, characterised by hypotension, hypoxia, cardiac dysrhythmias, and in severe cases cardiac arrest.",MedDRA:10085596:Bone cement implantation syndrome,,,,"Term was added on 21 January 2021. For details, refer to comment No. 33 of the Change Log.",E21|E2120,,
,Endoleaks,,4843,C187282,E2121,Persistent blood flow/pressure in the aneurysm sac following an endovascular aneurysm repair (EVAR) procedure.,MedDRA:10063824:Endoleak,Procedural Complications,Vascular System,,"Term was added on 27 January 2022. For details, see comment No. 181 / 207 of the Change Log (Release Number 2022).",E21|E2121,,
,Sinusitis,,4844,C35024,E2122,"Inflammation (swelling and redness) of the paranasal sinuses, associated or related to implantation procedures or devices.",MedDRA:10040753:Sinusitis,Procedural Complications,Infections,,"Term was added on 27 January 2022. For details, see comment No. 240 of the Change Log (Release Number 2022).",E21|E2122,,
,Medical device site infection,,4845,C78255,E2123,Infection local to an implanted or invasive medical device.,MedDRA:10075580:Medical device site infection,Procedural Complications,Infections,Modified (technical),"Term was added on 27 January 2022. For details, see comment No. 122 of the Change Log (Release Number 2022).
Term and Definition and MedDRA map modified for Release Number 2024. Previous term was Peri-prosthetic Joint Infection. Previous MedDRA map was 10076118:Medical device site joint infection. See no. 10 of Change Log.",E21|E2123,,
,Unintended Loss of Vascular Access,,4867,C193446,E2124,The accidental removal of a previously inserted line from a blood vessel.,MedDRA:10070944:Vascular access failure,,,,"Term was added on 31 January 2023. For details, see comment No. 97 of the Change Log (Release Number 2023).",E21|E2124,,
,Complex regional pain syndrome,,4899,C206547,E2125,"Condition where a person experiences persistent severe and debilitating pain, involving an extremity or other body region, hyperesthesia, and localized autonomic dysfunction following injury to soft tissue or nerve",MedDRA:10064332:Complex regional pain syndrome,Procedural Complications,Nervous System,New,Term added for Release Number 2024. See no. 56 of Change Log,E21|E2125,,
,Loss of fracture reduction,,4901,C206538,E2126,Loss of anatomical alignment after fracture reduction.,MedDRA:10069723:Loss of anatomical alignment after fracture reduction,Procedural Complications,Musculoskeletal System,New,Term added for Release Number 2024. See no. 65 of Change Log,E21|E2126,,
,Periprosthetic fracture,,4902,C206548,E2127,Fractures around joint replacement prosthetics or implants. These can occur intraoperatively or postoperatively.,MedDRA:10069135:Periprosthetic fracture,Procedural Complications,Musculoskeletal System,New,Term added for Release Number 2024. See no. 67 of Change Log,E21|E2127,,
,Implant site sclerosis,,4903,C206567,E2128,Pathological process consisting of hardening/thickening of tissue or structures.,MedDRA:10063876:Implant site sclerosis,,,New,Term added for Release Number 2024. See no. 94 of Change Log,E21|E2128,,
,Peritoneal effluent abnormal,,4904,C206542,E2129,A change in the appearance or other characteristics of peritoneal dialysis effluent (e.g. cloudy or discolored).,MedDRA:10069638:Peritoneal effluent abnormal,,,New,Term added for Release Number 2024. See no. 99 of Change Log,E21|E2129,,
,Graft failure,,4905,C75570,E2130,Failure of a transplanted graft. ,MedDRA:10069030:Graft failure,,,New,Term added for Release Number 2024. See no. 104 of Change Log,E21|E2130,,
,Physical Asymmetry,,4573,C172019,E2332,Lack or absence of balanced proportions between parts or organs of the body.,,Generalized Disorders,Procedural Complications,,,E21|E2332,,
,Wound Dehiscence,,1154,C50863,E2340,A complication in which the wound splits or separates after being surgically closed.,MedDRA:10048031:Wound dehiscence,Generalized Disorders,Procedural Complications,,,E21|E2340,,
,Pigment Dispersion Syndrome,,4805,C187288,E0847,"Condition where iris pigment is released into the anterior chamber and deposited in the trabecular meshwork, due to a procedure or device implantation.",MedDRA:10052134:Pigment dispersion syndrome,Eye,Procedural Complications,,"Term was added on 27 January 2022. For details, see comment No. 127 of the Change Log (Release Number 2022).",E21|E0847,,
,Corneal Endothelial Cell Loss,,4806,C187360,E0848,Decrease in corneal endothelial cell density.,MedDRA:10071681:Corneal endothelial cell loss,Eye,Procedural Complications,,"Term was added on 27 January 2022. For details, see comment No. 129 of the Change Log (Release Number 2022).",E21|E0848,,
,Posterior Capsule Opacification,,4807,C187361,E0849,Remnant lens epithelial cell proliferation and migration to the posterior capsule.,MedDRA:10036346:Posterior capsule opacification,Eye,Procedural Complications,,"Term was added on 27 January 2022. For details, see comment No. 131 of the Change Log (Release Number 2022).",E21|E0849,,
,Biliary Leak,,4820,C187364,E1108,Sudden unexpected leakage of bile from the liver or soft tissue.,MedDRA:10057586:Post procedural bile leak,Hepatic and Biliary System,Procedural Complications,,"Term was added on 27 January 2022. For details, see comment No. 5 of the Change Log (Release Number 2022).",E21|E1108,,
,Cholangitis,,4821,C26718,E1109,Inflammation of the bile duct.,MedDRA:10008604:Cholangitis,Hepatic and Biliary System,Procedural Complications,,"Term was added on 27 January 2022. For details, see comment No. 6 of the Change Log (Release Number 2022).",E21|E1109,,
,Intraoperative Cardiac Valve Injury,,4852,C193390,E0624,An intraoperative event that causes abnormal valve function; this is usually a tear in the leaflet or the chordae tendinae.,MedDRA:10088741:Intraoperative cardiac valve injury,Heart,Procedural Complications,,"Term was added on 31 January 2023. For details, see comment No. 80/ 114 of the Change Log (Release Number 2023).",E21|E0624,,
Investigations and Diagnostic Tests,,,,,E22,Investigations and Diagnostic Tests,,,,Not selectable,Please use more detailed term within the hierarchy,E22,,
,High Pulmonary Arterial Wedge Pressure,,2480,C50585,E0507,"The measurement of the mean left atrial pressure, as measured by a catheter introduced into the distal pulmonary artery, is high.",MedDRA:10037328:Pulmonary arterial wedge pressure high,Vascular System,Investigations and Diagnostic Tests,,,E22|E0507,,
,Low Pulmonary Arterial Wedge Pressure,,2479,C50642,E0508,"The measurement of the mean left atrial pressure, as measured by a catheter introduced into the distal pulmonary artery, is low.",MedDRA:10037330:Pulmonary arterial wedge pressure low,Vascular System,Investigations and Diagnostic Tests,,"Definition was modified on 21 January 2021 (Old definition: The measurement of the mean left pulmonary atrial pressure, as measured by a catheter introduced into the distal pulmonary artery, is low.). For details, see comment No. 3 of the Change Log.",E22|E0508,,
,Cardiac Enzyme Elevation,,1838,C50480,E0603,Increase from the normal levels of cardiac enzymes.,MedDRA:10007548:Cardiac enzymes increased,Heart,Investigations and Diagnostic Tests,,,E22|E0603,,
,Decreased Peak Expiratory Flow rate,,2435,C50525,E0713,"Decrease in the maximum flow rate generated during a forceful exhalation, starting from full lung inflation.",MedDRA:10034195:Peak expiratory flow rate decreased,Respiratory System,Investigations and Diagnostic Tests,,,E22|E0713,,
,Increased Peak Expiratory Flow rate,,2436,C50610,E0714,An increase of the greatest rate of flow that can be achieved during forced expiration beginning with the lungs fully inflated.,MedDRA:10034196:Peak expiratory flow rate increased,Respiratory System,Investigations and Diagnostic Tests,,,E22|E0714,,
,Decreased Respiratory Rate,,2485,C50474,E0715,Abnormal decrease of rate of breathing.,MedDRA:10038710:Respiratory rate decreased,Respiratory System,Investigations and Diagnostic Tests,,,E22|E0715,,
,Increased Respiratory Rate,,2486,C50767,E0716,Abnormal increase of rate of breathing.,MedDRA:10038712:Respiratory rate increased,Respiratory System,Investigations and Diagnostic Tests,,,E22|E0716,,
,Forced Expiratory Volume Decreased,,2430,C50524,E0719,A decrease in the fraction of the forced vital capacity that is exhaled in a specific number of seconds.,MedDRA:10016987:Forced expiratory volume decreased,Respiratory System,Investigations and Diagnostic Tests,,,E22|E0719,,
,Forced Expiratory Volume Increased,,2431,C50609,E0720,An increase in the fraction of the forced vital capacity that is exhaled in a specific number of seconds.,MedDRA:10016989:Forced expiratory volume increased,Respiratory System,Investigations and Diagnostic Tests,,,E22|E0720,,
,Hyperglycemia,,1905,C26797,E1205,Abnormally high level of glucose in the blood.,MedDRA:10020639:Hyperglycemia,"Endocrine, Metabolism and Nutrition",Investigations and Diagnostic Tests,,,E22|E1205,,
,,Elevated ketones/ Diabetic Ketoacidosis,2364,C50530,E120501,"Elevated ketones, including metabolic acidosis produced by accumulation of ketone bodies resulting from uncontrolled diabetes mellitus.",MedDRA:10057594:Blood ketone body increased,,,,"Editorial change on 31 January 2023 to align E120501 term. (Old term: Diabetic Ketoacidosis). MedDRA mapping is updated from Diabetic ketoacidosis (10012671) to Blood ketone body increased (10057594). For details, see comment No. 85 / 86 of the Change Log (Release Number 2023).",E22|E1205|E120501,,
,Hypoglycemia,,1912,C3126,E1206,Abnormally low level of glucose in the blood.,MedDRA:10021005:Hypoglycemia,"Endocrine, Metabolism and Nutrition",Investigations and Diagnostic Tests,,,E22|E1206,,
,Hormonal Imbalance,,4495,C92809,E1209,An imbalance of one or more hormones in the body,MedDRA:10020381:Hormonal imbalance,"Endocrine, Metabolism and Nutrition",Investigations and Diagnostic Tests,,Editorial change on 27 January 2022 to the MedDRA mapping to include the MedDRA term.,E22|E1209,,
,Cervical Changes,,1773,C50488,E1404,"Changes such as abnormal, pathological, benign, malignant, etc.",MedDRA:10008351:Cervix disorder,Reproductive System and Breast,Investigations and Diagnostic Tests,,,E22|E1404,,
,Low Apgar Score,,1718,C50416,E1510,Any Apgar score less than seven. This may be the initial or a subsequent apgar score.,MedDRA:10002944:Apgar score low,"Pregnancy, Childbirth and the Puerperium",Investigations and Diagnostic Tests,,,E22|E1510,,
,Abnormal Blood Gases,,1034,C50447,E2201,Abnormal Blood Gas Measurements.,MedDRA:10005539:Blood gases abnormal,,,,,E22|E2201,,
,High Oxygen Saturation,,2478,C50584,E2202,A high level of the degree to which oxygen is bound to hemoglobin given as a percentage calculated by dividing the maximum oxygen capacity into the actual oxygen content and multiplying by 100. Oxygen saturation usually is measured using pulse oximetry.,MedDRA:10033319:Oxygen saturation high,Investigations and Diagnostic Tests,Respiratory System,,,E22|E2202,,
,Low Oxygen Saturation,,2477,C50640,E2203,A low level of the degree to which oxygen is bound to hemoglobin given as a percentage calculated by dividing the maximum oxygen capacity into the actual oxygen content and multiplying by 100. Oxygen saturation usually is measured using pulse oximetry.,MedDRA:10033321:Oxygen saturation low,Investigations and Diagnostic Tests,Respiratory System,,,E22|E2203,,
,Lactate Dehydrogenase Increased,,4567,C161592,E2204,A laboratory test result indicating an increase in the lactate dehydrogenase concentration of a biological sample.,MedDRA:10023654:Lactate dehydrogenase increased,,,,,E22|E2204,,
